CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,BORO_CD
"996636776","12/31/2015","21:00:00","12/31/2015","21:10:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","114","OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","77","INSIDE","RESIDENCE - APT. HOUSE","","","1003550","185645","40.676216571","-73.930421721","(40.676216571, -73.930421721)",308
"152847300","12/31/2015","21:00:00","12/31/2015","21:30:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","QUEENS","103","","TRANSIT - NYC SUBWAY","","","1037559","194576","40.70059059","-73.8077432","(40.70059059, -73.8077432)",412
"519270989","12/31/2015","21:00:00","01/01/2016","00:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","69","FRONT OF","STREET","","","1012953","172010","40.638766013","-73.896580397","(40.638766013, -73.896580397)",318
"406570027","12/31/2015","20:30:00","01/01/2016","02:40:00","01/01/2016","110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","41","","STREET","","","1014884","238560","40.821422828","-73.889319763","(40.821422828, -73.889319763)",202
"793554429","12/31/2015","20:30:00","01/01/2016","03:00:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","105","INSIDE","HOTEL/MOTEL","","","1044505","182192","40.666554862","-73.782803374","(40.666554862, -73.782803374)",413
"816583405","12/31/2015","20:30:00","12/31/2015","21:00:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","81","INSIDE","RESIDENCE - APT. HOUSE","","","1001964","186902","40.679670066","-73.936136211","(40.679670066, -73.936136211)",303
"580660284","12/31/2015","20:30:00","12/31/2015","22:00:00","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","44","INSIDE","RESIDENCE - APT. HOUSE","","","1003508","242080","40.83111635","-73.930411516","(40.83111635, -73.930411516)",204
"432812522","12/31/2015","20:16:00","12/31/2015","20:30:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","44","INSIDE","RESIDENCE - APT. HOUSE","","","1004081","241884","40.830577118","-73.928341525","(40.830577118, -73.928341525)",204
"867343798","12/31/2015","20:15:00","","","01/01/2016","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","121","","RESIDENCE-HOUSE","","","937570","171878","40.638327194","-74.168195168","(40.638327194, -74.168195168)",501
"587184742","12/31/2015","20:00:00","","","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","109","REAR OF","PARKING LOT/GARAGE (PUBLIC)","","","1032287","220270","40.771144338","-73.826573093","(40.771144338, -73.826573093)",407
"561758620","12/31/2015","20:00:00","01/01/2016","07:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","66","OPPOSITE OF","STREET","","","991817","175143","40.6474087","-73.972732926","(40.6474087, -73.972732926)",312
"636506994","12/31/2015","20:00:00","12/31/2015","23:30:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. HOUSING POLICE","QUEENS","100","","RESIDENCE - PUBLIC HOUSING","","CARLETON MANOR","1039880","155193","40.592478755","-73.799697347","(40.592478755, -73.799697347)",414
"893369750","12/31/2015","20:00:00","01/01/2016","14:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","103","FRONT OF","STREET","","","1040240","190744","40.690056109","-73.798106093","(40.690056109, -73.798106093)",412
"637057010","12/31/2015","20:00:00","01/01/2016","00:01:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","40","REAR OF","RESIDENCE - APT. HOUSE","","","1010580","236353","40.815379114","-73.904878907","(40.815379114, -73.904878907)",201
"838511247","12/31/2015","20:00:00","01/01/2016","15:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","69","FRONT OF","STREET","","","1009310","174998","40.646978485","-73.909695542","(40.646978485, -73.909695542)",318
"925326287","12/31/2015","19:55:00","12/31/2015","20:00:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","81","INSIDE","RESIDENCE - APT. HOUSE","","","1001586","189839","40.68773221","-73.937491478","(40.68773221, -73.937491478)",303
"902267918","12/31/2015","19:45:00","12/31/2015","21:45:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","81","INSIDE","RESIDENCE-HOUSE","","","1002763","187560","40.681474492","-73.933253727","(40.681474492, -73.933253727)",303
"211311934","12/31/2015","19:37:00","12/31/2015","19:38:00","01/01/2016","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","24","FRONT OF","STREET","","","","","","","","none"
"471853184","12/31/2015","19:30:00","12/31/2015","20:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN","24","INSIDE","RESIDENCE - PUBLIC HOUSING","","830 AMSTERDAM AVENUE","993039","229628","40.796955705","-73.968258173","(40.796955705, -73.968258173)",107
"808872656","12/31/2015","19:00:00","01/01/2016","10:46:00","01/01/2016","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","48","INSIDE","JEWELRY","","","1015231","251085","40.855799082","-73.888008187","(40.855799082, -73.888008187)",206
"994742511","12/31/2015","19:00:00","12/31/2015","20:00:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","109","INSIDE","RESIDENCE - APT. HOUSE","","","1040599","215933","40.759191347","-73.79660067","(40.759191347, -73.79660067)",407
"387127204","12/31/2015","19:00:00","12/31/2015","19:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","19","INSIDE","RESIDENCE - APT. HOUSE","","","995846","218716","40.767001921","-73.95813895","(40.767001921, -73.95813895)",108
"609620606","12/31/2015","19:00:00","12/31/2015","20:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","48","FRONT OF","STREET","","","1014546","245736","40.841120042","-73.890508561","(40.841120042, -73.890508561)",206
"640363761","12/31/2015","19:00:00","01/01/2016","00:15:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","18","FRONT OF","OTHER","","","989647","217185","40.762805678","-73.98051907","(40.762805678, -73.98051907)",105
"853879399","12/31/2015","19:00:00","01/01/2016","17:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","","STREET","","","996673","200230","40.716261329","-73.955187552","(40.716261329, -73.955187552)",301
"654390209","12/31/2015","19:00:00","01/01/2016","11:00:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","114","FRONT OF","STREET","","","1005963","219854","40.770106376","-73.921612099","(40.770106376, -73.921612099)",401
"346507589","12/31/2015","19:00:00","","","01/01/2016","109","GRAND LARCENY","409","LARCENY,GRAND BY EXTORTION","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","9","","STREET","","","989176","204451","40.727854306","-73.982228636","(40.727854306, -73.982228636)",103
"429050082","12/31/2015","18:45:00","01/01/2016","11:10:00","01/01/2016","109","GRAND LARCENY","407","LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","62","INSIDE","RESTAURANT/DINER","","","984632","159633","40.604840222","-73.998625739","(40.604840222, -73.998625739)",311
"392631157","12/31/2015","18:30:00","12/31/2015","18:35:00","01/01/2016","109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","70","INSIDE","STREET","","","994666","172834","40.641068098","-73.962469806","(40.641068098, -73.962469806)",314
"622848165","12/31/2015","18:30:00","01/01/2016","11:25:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","44","FRONT OF","STREET","","","1003610","243521","40.835071256","-73.930038774","(40.835071256, -73.930038774)",204
"543423223","12/31/2015","18:15:00","12/31/2015","18:45:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","108","","STREET","","","996898","209626","40.742050737","-73.954358243","(40.742050737, -73.954358243)",402
"371580051","12/31/2015","17:00:00","","","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","79","INSIDE","RESIDENCE - APT. HOUSE","","","996484","190976","40.690861536","-73.955886147","(40.690861536, -73.955886147)",303
"146906146","12/31/2015","17:00:00","","","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN","24","INSIDE","RESIDENCE - PUBLIC HOUSING","","","992587","227883","40.79216659","-73.96989283","(40.79216659, -73.96989283)",107
"186682317","12/31/2015","17:00:00","01/01/2016","","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","73","INSIDE","RESIDENCE-HOUSE","","","1008320","182660","40.668011733","-73.913235744","(40.668011733, -73.913235744)",316
"881019603","12/31/2015","17:00:00","01/01/2016","14:30:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","106","","STREET","","","1036888","184761","40.673654739","-73.810239826","(40.673654739, -73.810239826)",410
"736385491","12/31/2015","17:00:00","01/01/2016","19:00:00","01/01/2016","341","PETIT LARCENY","357","LARCENY,PETIT OF VEHICLE ACCES","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","112","","STREET","","","1022579","206916","40.734538454","-73.861698013","(40.734538454, -73.861698013)",406
"217121937","12/31/2015","17:00:00","01/01/2016","10:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","67","FRONT OF","STREET","","","1000142","176176","40.650233035","-73.942730444","(40.650233035, -73.942730444)",317
"448430885","12/31/2015","16:45:00","12/31/2015","20:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","105","FRONT OF","STREET","","","1048017","181049","40.663392994","-73.770154716","(40.663392994, -73.770154716)",413
"133231119","12/31/2015","16:45:00","12/31/2015","20:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","105","FRONT OF","STREET","","","1048017","181049","40.663392994","-73.770154716","(40.663392994, -73.770154716)",413
"153777484","12/31/2015","16:30:00","","","01/01/2016","109","GRAND LARCENY","411","LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","18","INSIDE","RESTAURANT/DINER","","","991590","214320","40.754940585","-73.973508252","(40.754940585, -73.973508252)",105
"940934444","12/31/2015","16:00:00","12/31/2015","23:00:00","01/01/2016","109","GRAND LARCENY","411","LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","24","INSIDE","RESTAURANT/DINER","","","993944","231260","40.801434154","-73.964987224","(40.801434154, -73.964987224)",107
"549873124","12/31/2015","15:30:00","01/01/2016","10:00:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","100","REAR OF","PARKING LOT/GARAGE (PUBLIC)","","","1039117","153083","40.586691996","-73.802461764","(40.586691996, -73.802461764)",414
"987372389","12/31/2015","15:00:00","","","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","106","","STREET","","","1038839","185084","40.674529484","-73.803203818","(40.674529484, -73.803203818)",410
"935885394","12/31/2015","14:30:00","01/01/2016","09:00:00","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","67","INSIDE","RESIDENCE - APT. HOUSE","","","997923","173810","40.64374258","-73.950731988","(40.64374258, -73.950731988)",317
"553813813","12/31/2015","14:20:00","12/31/2015","14:40:00","01/01/2016","348","VEHICLE AND TRAFFIC LAWS","916","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","106","","STREET","","","1034124","189908","40.687798062","-73.82016601","(40.687798062, -73.82016601)",410
"258409366","12/31/2015","14:00:00","01/01/2016","11:30:00","01/01/2016","107","BURGLARY","233","BURGLARY,TRUCK NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","106","REAR OF","PARKING LOT/GARAGE (PRIVATE)","","","1023909","183171","40.669358207","-73.85703878","(40.669358207, -73.85703878)",410
"322591420","12/31/2015","14:00:00","12/31/2015","15:00:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","46","FRONT OF","STREET","","","1006340","249963","40.85274625","-73.920151953","(40.85274625, -73.920151953)",205
"906095037","12/31/2015","14:00:00","01/01/2016","09:00:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","109","INSIDE","RESIDENCE-HOUSE","","","1036724","220446","40.771602187","-73.810552831","(40.771602187, -73.810552831)",407
"323818416","12/31/2015","14:00:00","01/01/2016","15:15:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN","34","INSIDE","RESIDENCE - APT. HOUSE","","","1002566","250951","40.85546665","-73.933791259","(40.85546665, -73.933791259)",112
"546651086","12/31/2015","14:00:00","01/01/2016","01:15:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","88","INSIDE","RESIDENCE-HOUSE","","","993369","192310","40.694526815","-73.967116902","(40.694526815, -73.967116902)",302
"675058263","12/31/2015","12:30:00","01/01/2016","13:30:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","104","FRONT OF","STREET","","","1014978","194288","40.699907317","-73.889182491","(40.699907317, -73.889182491)",405
"990358025","12/31/2015","12:00:00","01/01/2016","06:00:00","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","748","CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN","32","INSIDE","RESIDENCE - PUBLIC HOUSING","","","998762","235107","40.811986508","-73.947576544","(40.811986508, -73.947576544)",110
"177865713","12/31/2015","11:06:00","01/01/2016","11:08:00","01/01/2016","109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","43","INSIDE","DEPARTMENT STORE","","","1022678","243888","40.836016182","-73.8611293","(40.836016182, -73.8611293)",209
"711222782","12/31/2015","11:00:00","01/01/2016","06:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","61","FRONT OF","STREET","","","997477","161503","40.609963127","-73.952363224","(40.609963127, -73.952363224)",315
"267861222","12/31/2015","11:00:00","12/31/2015","11:05:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","78","INSIDE","RESIDENCE-HOUSE","","","986734","182529","40.667684536","-73.991047356","(40.667684536, -73.991047356)",306
"208935016","12/31/2015","10:00:00","01/01/2016","12:50:00","01/01/2016","109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","105","FRONT OF","STREET","","","1045134","181150","40.663690509","-73.780545469","(40.663690509, -73.780545469)",413
"146121748","12/31/2015","10:00:00","01/01/2016","17:55:00","01/01/2016","107","BURGLARY","244","BURGLARY,UNCLASSIFIED,UNKNOWN","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","106","REAR OF","PARKING LOT/GARAGE (PRIVATE)","","","1032896","189652","40.687102236","-73.824595763","(40.687102236, -73.824595763)",410
"265137686","12/31/2015","10:00:00","01/01/2016","07:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","33","","STREET","","","1000958","241731","40.830163637","-73.939626959","(40.830163637, -73.939626959)",110
"907973605","12/31/2015","09:00:00","12/31/2015","22:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","41","INSIDE","RESIDENCE - APT. HOUSE","","","1015843","236511","40.815795526","-73.885864513","(40.815795526, -73.885864513)",202
"392030791","12/31/2015","08:30:00","12/31/2015","08:30:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","268","CRIMINAL MIS 2 & 3","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","107","","HIGHWAY/PARKWAY","","","1036658","205330","40.730113067","-73.810908915","(40.730113067, -73.810908915)",408
"971407492","12/31/2015","07:30:00","01/01/2016","00:40:00","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","63","INSIDE","RESIDENCE - APT. HOUSE","","","1001512","166219","40.622900629","-73.937818762","(40.622900629, -73.937818762)",318
"613971657","12/31/2015","07:00:00","12/31/2015","16:00:00","01/01/2016","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","32","INSIDE","RESIDENCE - APT. HOUSE","","","998978","236633","40.816174595","-73.946792892","(40.816174595, -73.946792892)",110
"774044000","12/31/2015","05:00:00","12/31/2015","05:05:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","111","FRONT OF","OTHER","","","1061601","217438","40.763163372","-73.720773701","(40.763163372, -73.720773701)",411
"188944670","12/31/2015","05:00:00","01/01/2016","10:00:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","102","INSIDE","RESIDENCE-HOUSE","","","1026347","192406","40.694694892","-73.848192609","(40.694694892, -73.848192609)",409
"605115269","12/31/2015","03:00:00","01/01/2016","10:30:00","01/01/2016","110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","90","","STREET","","","1001152","196594","40.706273952","-73.93903944","(40.706273952, -73.93903944)",301
"143057940","12/31/2015","02:30:00","12/31/2015","12:00:00","01/01/2016","109","GRAND LARCENY","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","17","INSIDE","RESIDENCE - APT. HOUSE","","","991768","210161","40.743525027","-73.972870423","(40.743525027, -73.972870423)",106
